,name,location,price_for_two,cuisines,rating,restaurant_link
137,Cafe Noir,"Indiranagar, Bangalore",2000,"Cafe, Continental, French, Italian, Pizza, Coffee, Desserts, Ice Cream",3.9,https://www.zomato.com/bangalore/cafe-noir-1-indiranagar-bangalore/info
138,BANOFFEE,"HSR, Bangalore",1600,"Cafe, Continental, Asian, Mexican, Italian, European, Beverages, Desserts",4.1,https://www.zomato.com/bangalore/banoffee-hsr-bangalore/info
139,Paper And Pie,"Indiranagar, Bangalore",1200,"Cafe, Italian, Continental, Desserts, Beverages, Shake",3.5,https://www.zomato.com/bangalore/paper-and-pie-indiranagar-bangalore/info
140,Haldiram's Restaurant,"HSR, Bangalore",400,"Mithai, South Indian, North Indian, Sandwich, Street Food, Biryani, Beverages",4.1,https://www.zomato.com/bangalore/haldirams-restaurant-1-hsr-bangalore/info
141,Stories Bar & Kitchen,"JP Nagar, Bangalore",1800,"Bar Food, Chinese, North Indian, Italian, Pizza, Seafood, Desserts",4.3,https://www.zomato.com/bangalore/stories-bar-kitchen-jp-nagar-bangalore/info
142,Backyard Burgers And Grill,"Indiranagar, Bangalore",400,"Burger, American, Wraps, Fast Food, Salad",4.1,https://www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore/info
143,Singapore Street,"Kammanahalli, Bangalore",1400,"Singaporean, Thai, Sushi, Asian, Korean, Indonesian, Desserts, Beverages",4.6,https://www.zomato.com/bangalore/singapore-street-2-kammanahalli-bangalore/info
144,Mary Jane's Bakery & Deli,"Shubh Enclave, Bangalore",450,"Bakery, Desserts, Sandwich, Beverages",3.4,https://www.zomato.com/bangalore/mary-janes-bakery-deli-sarjapur-road-bangalore/info
145,Hitchki,"Sarjapur Road, Bangalore",1900,"Bar Food, Continental, North Indian, Asian, Biryani, Desserts",4.2,https://www.zomato.com/bangalore/hitchki-sarjapur-road-bangalore/info
146,Mirage,"1 Sobha, Bangalore",3000,"Asian, Chinese, Thai, Beverages, Desserts",4.1,https://www.zomato.com/bangalore/mirage-st-marks-road-bangalore/info
147,Cafe Gujjubhai,"Sarjapur Road, Bangalore",300,"North Indian, Gujarati, Street Food, Fast Food",3.5,https://www.zomato.com/bangalore/cafe-gujjubhai-sarjapur-road-bangalore/info
148,Cafe Palmyra,"Palm Meadows Club, Whitefield, Bangalore",2500,"Chinese, North Indian, Continental, Oriental, Sichuan, South Indian, Desserts",4.2,https://www.zomato.com/bangalore/cafe-palmyra-whitefield/info
149,La Utsav - Grand Mercure,"Grand Mercure, Bangalore",2500,"North Indian, South Indian, Continental, Oriental, Italian, Desserts, Beverages, Shake",4.1,https://www.zomato.com/bangalore/la-utsav-grand-mercure-old-madras-road-bangalore/info
150,Badmaash,"Koramangala 5th Block, Bangalore",2500,"Bar Food, North Indian, Italian, Mughlai, Desserts",4.2,https://www.zomato.com/bangalore/badmaash-koramangala-5th-block-bangalore/info
151,BumbleBee Brauhaus,"Indiranagar, Bangalore",2600,"Thai, Chinese, South Indian, Continental, North Indian, Italian, Desserts, Beverages",3.6,https://www.zomato.com/bangalore/bumblebee-brauhaus-indiranagar-bangalore/info
152,153 Biere Street,"Whitefield, Bangalore",2000,"Asian, Continental, North Indian, Malaysian, Italian, Desserts",4.2,https://www.zomato.com/bangalore/153-biere-street-whitefield-bangalore/info
153,Plan B X Hangover,"HSR, Bangalore",2000,"American, Burger, Pizza, Continental, Bar Food, Desserts, Beverages",4.1,https://www.zomato.com/bangalore/plan-b-x-hangover-hsr-bangalore/info
154,Sunburn Union,"Koramangala 6th Block, Bangalore",2000,"Bar Food, South Indian, North Indian",3.5,https://www.zomato.com/bangalore/sunburn-union-koramangala-6th-block-bangalore/info
155,Hashtag 88,"Marathahalli, Bangalore",1400,"Asian, Chinese, Salad, North Indian, Fast Food, Biryani, Desserts",4.3,https://www.zomato.com/bangalore/hashtag-88-marathahalli-bangalore/info
156,Gawky Goose,"Old Airport Road, Bangalore",2200,"Italian, Biryani, North Indian, Fast Food, Seafood, Asian, Desserts, Beverages",4.4,https://www.zomato.com/bangalore/gawky-goose-airport-road-bangalore/info
157,Candles  Brewhouse,"RMZ Azure, Bangalore",2500,"Italian, Continental, American, Pizza, North Indian",4.3,https://www.zomato.com/bangalore/candles-brewhouse-hebbal-bangalore/info
158,Kaara By The Lake,"Ulsoor, Bangalore",850,"Italian, Desserts, Beverages",4.1,https://www.zomato.com/bangalore/kaara-by-the-lake-ulsoor-bangalore/info
159,Brahma Brews,"JP Nagar, Bangalore",2500,"Asian, North Indian, South Indian",4.5,https://www.zomato.com/bangalore/brahma-brews-jp-nagar-bangalore/info
160,Chalukya Samrat Cafe Since 1977,"1 Sobha, Bangalore",1000,"South Indian, North Indian, Chinese, Street Food, Beverages",4.4,https://www.zomato.com/bangalore/chalukya-samrat-cafe-since-1977-st-marks-road-bangalore/info
161,Pijja,"Indiranagar, Bangalore",500,"Italian, Pizza",New,https://www.zomato.com/bangalore/pijja-2-indiranagar-bangalore/info
162,The Fisherman's Wharf,"Sarjapur Road, Bangalore",1900,"North Indian, Chinese, Seafood, Goan, Finger Food, Continental, Desserts, Beverages",4.1,https://www.zomato.com/bangalore/the-fishermans-wharf-sarjapur-road/info
163,The Fixx,"Koramangala 4th Block, Bangalore",1800,"North Indian, Continental, Chinese, Seafood, Pasta, Pizza, Biryani, Beverages",4.1,https://www.zomato.com/bangalore/the-fixx-1-koramangala-4th-block-bangalore/info
164,Glen's Bakehouse,"Indiranagar, Bangalore",800,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts",3.9,https://www.zomato.com/bangalore/glens-bakehouse-indiranagar-bangalore/info
165,Teatings,"HSR, Bangalore",1000,"Continental, Pasta, Sandwich, Salad, Tea, Beverages, Desserts",New,https://www.zomato.com/bangalore/teatings-hsr-bangalore/info
166,Brother Barley Brewing Company,"HSR, Bangalore",1800,"Finger Food, Continental, North Indian, Chinese, Italian, Beverages, Desserts",4.2,https://www.zomato.com/bangalore/brother-barley-brewing-company-hsr-bangalore/info
167,Vapour Brewpub And Diner,"Sarjapur Road, Bangalore",2200,"North Indian, Continental, Italian, European, Biryani, Salad, Desserts, Beverages",4.3,https://www.zomato.com/bangalore/vapour-brewpub-and-diner-sarjapur-road-bangalore/info
168,Omega IX Cocktail Bar And Global Kitchen,"Sahakara Nagar, Bangalore",1800,"North Indian, Continental, Asian, Sushi, Italian, Desserts, Beverages",4.5,https://www.zomato.com/bangalore/omega-ix-cocktail-bar-and-global-kitchen-sahakara-nagar-bangalore/info
169,Shiro,"UB City, Bangalore",3500,"Japanese, Sushi, Asian, Desserts, Thai, Korean, Cantonese, Vietnamese",4.1,https://www.zomato.com/bangalore/shiro-lavelle-road/info
170,Skyline Rooftop Bar & Kitchen,"Livin Hub Hotel, Bangalore",1800,"Chinese, Italian, Fast Food, North Indian, Kebab, Biryani, Continental, Beverages",4.4,https://www.zomato.com/bangalore/skyline-rooftop-bar-kitchen-marathahalli-bangalore/info
171,JULIET,"1 MG Road Mall, MG Road, Bangalore",2500,"Asian, Continental, Sushi, Thai, Japanese, Desserts",4.0,https://www.zomato.com/bangalore/juliet-mg-road-bangalore/info
172,Onesta,"Kammanahalli, Bangalore",1000,"Pizza, Pasta, Sandwich, Fast Food, Desserts, Beverages",4.2,https://www.zomato.com/bangalore/onesta-kammanahalli/info
173,Sstella Asian Kitchen And Bar,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore",1000,"Asian, Chinese, Desserts, Beverages",4.5,https://www.zomato.com/bangalore/sstella-asian-kitchen-and-bar-bannerghatta-road-bangalore/info
174,Cocobolo,"New BEL Road, Bangalore",1000,"Bar Food, North Indian, Continental, Italian, Chinese, BBQ, Desserts, Beverages",4.3,https://www.zomato.com/bangalore/cocobolo-new-bel-road-bangalore/info
175,Kathpal's,"Vega City, Bannerghatta Road, Bangalore",1000,"North Indian, Chinese, Biryani, Street Food, Desserts, Beverages",4.2,https://www.zomato.com/bangalore/kathpals-bannerghatta-road-bangalore/info
176,Hitchki,"Phoenix Marketcity Bangalore, Whitefield, Bangalore",2000,"North Indian, Chinese, Continental, Biryani, Finger Food, Bar Food, Desserts, Beverages",4.4,https://www.zomato.com/bangalore/hitchki-kr-puram-bangalore/info
177,Ambedo Kitchen|Taproom,"JP Nagar, Bangalore",1500,"Continental, Asian, North Indian, Italian, Pizza, Sushi",4.5,https://www.zomato.com/bangalore/ambedo-kitchen-taproom-jp-nagar-bangalore/info
178,Gwalia,"ITPL Main Road, Whitefield, Bangalore",250,"North Indian, Street Food, Ice Cream, Mithai, Desserts",4.0,https://www.zomato.com/bangalore/gwalia-itpl-main-road-whitefield-bangalore/info
179,The Rajputana,"Brookefield, Bangalore",1000,"North Indian, Gujarati, Desserts, Mithai, Beverages",3.2,https://www.zomato.com/bangalore/the-rajputana-1-brookefield-bangalore/info
180,Rasta Cafe,"Mysore Road, Bangalore",1200,"Cafe, Continental, Italian, Beverages, Desserts",3.2,https://www.zomato.com/bangalore/rasta-cafe-mysore-road/info
181,Tiamo - Conrad Bengaluru,"Conrad Bengaluru, Ulsoor, Bangalore",3000,"Italian, Mediterranean, Fast Food",4.0,https://www.zomato.com/bangalore/tiamo-conrad-bengaluru-ulsoor/info
182,White Garden,"Kalyan Nagar, Bangalore",1600,"North Indian, Italian, Lebanese, Asian, Continental, Desserts",4.2,https://www.zomato.com/bangalore/white-garden-kalyan-nagar-bangalore/info
183,1522 - The Pub,"JP Nagar, Bangalore",1800,"Chinese, North Indian, Mughlai, Finger Food, Seafood",4.4,https://www.zomato.com/bangalore/1522-the-pub-jp-nagar-bangalore/info
184,The Peak,"Sahakara Nagar, Bangalore",1000,"Continental, Mangalorean",4.3,https://www.zomato.com/bangalore/the-peak-2-sahakara-nagar-bangalore/info
185,Burma Burma - Indiranagar,"Indiranagar, Bangalore",1800,"Burmese, Asian, Salad, Bubble Tea, Ice Cream, Desserts",4.8,https://www.zomato.com/bangalore/burma-burma-indiranagar-indiranagar-bangalore/info
186,Mallika Biryani - Bileshivale Road,"Hennur, Bangalore",500,"Biryani, South Indian",4.2,https://www.zomato.com/bangalore/mallika-biryani-bileshivale-road-hennur-bangalore/info
187,Punjab Grill,"Forum Shantiniketan Mall, Whitefield, Bangalore",2000,"North Indian, Kebab, Biryani, Desserts, Beverages",4.4,https://www.zomato.com/bangalore/punjab-grill-whitefield-bangalore/info
188,The Pump House,"JP Nagar, Bangalore",2500,"Continental, Chinese, North Indian, Italian, Asian, Salad, Pizza, Desserts",4.4,https://www.zomato.com/bangalore/the-pump-house-1-jp-nagar-bangalore/info
189,Pizza 4P's,"Indiranagar, Bangalore",1000,Pizza,New,https://www.zomato.com/bangalore/pizza-4ps-indiranagar-bangalore/info
190,Pasta Street,"JP Nagar, Bangalore",1800,"Pasta, Pizza, Italian, Salad, Desserts, Beverages",4.4,https://www.zomato.com/bangalore/pasta-street-jp-nagar-bangalore/info
191,The Filter Coffee,"Indiranagar, Bangalore",200,"South Indian, Beverages",3.6,https://www.zomato.com/bangalore/the-filter-coffee-indiranagar-bangalore/info
192,The Pallet,"Whitefield, Bangalore",2500,"Finger Food, North Indian, Continental, Chinese, Italian, Beverages",4.3,https://www.zomato.com/bangalore/the-pallet-2-whitefield-bangalore/info
193,The Groot,"Bhartiya Mall of Bengaluru, Bangalore",1000,"Italian, North Indian, Chinese, Burger, Pasta, Pizza, Salad, Desserts",3.8,https://www.zomato.com/bangalore/the-groot-jakkur-bangalore/info
194,Flyover Drinkery,"Esteem Mall, Hebbal, Bangalore",1800,"Bar Food, Continental, Oriental, Asian, Pasta, North Indian, South Indian, Desserts",4.4,https://www.zomato.com/bangalore/flyover-drinkery-hebbal-bangalore/info
195,Geometry Gastropub,"New BEL Road, Bangalore",1600,"Continental, North Indian, Chinese, Mughlai, Biryani, Desserts, Beverages",4.4,https://www.zomato.com/bangalore/geometry-gastropub-new-bel-road-bangalore/info
196,The Persian Terrace - Sheraton Grand Bangalore Hotel at Brigade Gateway,"Sheraton Grand Bangalore Hotel at Brigade Gateway, Bangalore",3500,"Iranian, Mediterranean, Afghan, Seafood, Desserts",4.2,https://www.zomato.com/bangalore/the-persian-terrace-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram/info
197,Burger King,"HSR, Bangalore",400,"Burger, Fast Food, Desserts, Beverages",3.8,https://www.zomato.com/bangalore/burger-king-hsr-bangalore/info
198,Burgermeister - Burgers Shakes & Wings,"HSR, Bangalore",300,"Burger, Fast Food, Shake, Beverages, Desserts",3.8,https://www.zomato.com/bangalore/burgermeister-burgers-shakes-wings-hsr-bangalore/info
199,Tanjosh,"Domlur, Bangalore",1000,"North Indian, Mughlai, Chinese, Desserts",New,https://www.zomato.com/bangalore/tanjosh-domlur-bangalore/info
200,Flechazo,"Marathahalli, Bangalore",1000,"North Indian, Chinese, Pizza, Continental, Fast Food, Desserts, Shake, Beverages",4.3,https://www.zomato.com/bangalore/flechazo-1-marathahalli-bangalore/info
201,Plan B,"Koramangala 7th Block, Bangalore",1600,"American, Continental, Burger, Pizza, Tex-Mex, Fast Food",4.0,https://www.zomato.com/bangalore/plan-b-koramangala-7th-block-bangalore/info
202,Levels Pub & Kitchen,"JP Nagar, Bangalore",1700,"Asian, South Indian, North Indian",4.4,https://www.zomato.com/bangalore/levels-pub-kitchen-jp-nagar-bangalore/info
203,"Torye Drink, Dine & Dance","Rajarajeshwari Nagar, Bangalore",2000,Continental,3.7,https://www.zomato.com/bangalore/torye-drink-dine-dance-rajarajeshwari-nagar-bangalore/info
204,Bologna,"Indiranagar, Bangalore",1500,"Italian, Pasta, Pizza, Desserts",4.8,https://www.zomato.com/bangalore/bologna-indiranagar-bangalore/info
205,The Soda Factory,"Nagarbhavi, Bangalore",1100,"North Indian, Chinese, Pasta, Pizza, Fast Food, Biryani, Desserts, Beverages",4.3,https://www.zomato.com/bangalore/the-soda-factory-nagarbhavi-bangalore/info
206,Khai Khai,"HSR, Bangalore",500,"Bengali, North Indian, Biryani, Rolls, Continental, Street Food, Beverages",4.1,https://www.zomato.com/bangalore/khai-khai-hsr-bangalore/info
207,Cafe Reset Your Happy Place,"Koramangala 6th Block, Bangalore",950,"Healthy Food, Continental, Italian, Beverages",4.6,https://www.zomato.com/bangalore/cafe-reset-your-happy-place-koramangala-6th-block-bangalore/info
208,Sugar Factory Reloaded,"Koramangala 5th Block, Bangalore",1800,"North Indian, Continental, Italian, Chinese, Asian, American",4.1,https://www.zomato.com/bangalore/sugar-factory-reloaded-koramangala-5th-block-bangalore/info
209,Geist Brewing Co.,"Old Madras Road, Bangalore",1700,"American, Pizza, Italian, Fast Food, North Indian, Pasta, Desserts, Beverages",4.2,https://www.zomato.com/bangalore/geist-brewing-co-old-madras-road-bangalore/info
210,Rajdhani,"Phoenix Marketcity Bangalore, Whitefield, Bangalore",1200,"Gujarati, North Indian, Rajasthani",4.0,https://www.zomato.com/bangalore/rajdhani-1-whitefield-bangalore/info
211,Inanna Tap Room,"Bannerghatta Road, Bangalore",2000,"Chinese, North Indian, Burger, Pizza, Italian, Desserts",4.1,https://www.zomato.com/bangalore/inanna-tap-room-bannerghatta-road-bangalore/info
212,Dobaraa,"Phoenix Marketcity Bangalore, Whitefield, Bangalore",1200,"Continental, North Indian, Salad, Desserts",4.3,https://www.zomato.com/bangalore/dobaraa-kr-puram-bangalore/info
213,Third Wave Coffee,"Banashankari, Bangalore",700,"Cafe, Coffee, Sandwich, Pizza, Fast Food, Tea, Beverages",4.1,https://www.zomato.com/bangalore/third-wave-coffee-banashankari-bangalore/info
214,Vyana Flavors Of Nature,"JP Nagar, Bangalore",1700,"North Indian, Oriental, Continental, Chinese, Salad, Pizza, Fast Food, Desserts",3.9,https://www.zomato.com/bangalore/vyana-flavors-of-nature-jp-nagar-bangalore/info
215,Toca,"Koramangala 5th Block, Bangalore",1400,"Chinese, Fast Food, Steak, Pasta, Asian, Biryani, Desserts",4.2,https://www.zomato.com/bangalore/toca-koramangala-5th-block-bangalore/info
216,Oziano,"Varthur Main Road, Whitefield, Bangalore",1000,"Bengali, Biryani",4.0,https://www.zomato.com/bangalore/oziano-varthur-main-road-whitefield-bangalore/info
217,Kapoor's Chaat Bhandaar,"Sarjapur Road, Bangalore",500,"Street Food, Desserts, Beverages",4.0,https://www.zomato.com/bangalore/kapoors-chaat-bhandaar-sarjapur-road-bangalore/info
218,Pinds Of Punjab,"Kadubeesanahalli, Bangalore",200,"North Indian, Street Food, Beverages",4.4,https://www.zomato.com/bangalore/pinds-of-punjab-kadubeesanahalli-bangalore/info
219,Yellow Door - The Neighbourhood Kitchen,"Koramangala 5th Block, Bangalore",1100,"North Indian, Asian, Italian, Fast Food",4.3,https://www.zomato.com/bangalore/yellow-door-the-neighbourhood-kitchen-1-koramangala-5th-block-bangalore/info
220,Dock 66,"Whitefield, Bangalore",1800,"North Indian, South Indian",4.3,https://www.zomato.com/bangalore/dock-66-1-whitefield-bangalore/info
221,Sindh Punjab,"Brookefield, Bangalore",400,"North Indian, Sindhi, Street Food, Beverages, Chinese",4.0,https://www.zomato.com/bangalore/sindh-punjab-brookefield-bangalore/info
222,Yuki,"Indiranagar, Bangalore",1600,"Asian, Japanese, Sushi, Thai, Chinese, Salad, Desserts",4.5,https://www.zomato.com/bangalore/yuki-indiranagar-bangalore/info
223,Gopaljee Cafe,"Brookefield, Bangalore",400,"Street Food, North Indian",4.2,https://www.zomato.com/bangalore/gopaljee-cafe-brookefield-bangalore/info
224,Communiti,"Brigade Road, Bangalore",1800,"American, Continental, European, Italian, Oriental, Burger, Beverages",4.5,https://www.zomato.com/bangalore/communiti-brigade-road-bangalore/info
225,A2B - Adyar Ananda Bhavan,"Varthur Main Road, Whitefield, Bangalore",700,"South Indian, Street Food, Biryani, Beverages",4.1,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-varthur-main-road-whitefield-bangalore/info
226,Daysie - All Day Casual Bar,"MG Road, Bangalore",1300,"North Indian, Italian, Continental, Asian, Chinese, Bar Food, Desserts",4.4,https://www.zomato.com/bangalore/daysie-all-day-casual-bar-mg-road-bangalore/info
227,Poco A Poco - Global Food & Music,"Whitefield, Bangalore",1000,"Continental, Chinese, North Indian, Italian, Cafe, Asian, South Indian, Beverages",4.5,https://www.zomato.com/bangalore/poco-a-poco-global-food-music-whitefield-bangalore/info
